,AVIBASEID,WEEK,OBSERVATION COUNT,normalized_observation_count,fractional_norm_count
3757,8F268682,8,3712,3712.0,0.028293329877969772
3758,8F268682,9,2134,2134.0,0.01626561582963025
3759,8F268682,10,6626,6626.0,0.05050420360221652
3760,8F268682,11,2365,2365.0,0.018026326821497442
3761,8F268682,12,1912,1912.0,0.014573503967316326
3762,8F268682,13,1014,1014.0,0.007728835263001441
3763,8F268682,14,1749,1749.0,0.013331097509851597
3764,8F268682,15,1476,1476.0,0.011250257246735824
3765,8F268682,16,531,531.0,0.004047348643642766
3766,8F268682,17,422,422.0,0.003216536963497641
3767,8F268682,18,138,138.0,0.0010518533198167642
3768,8F268682,19,12,12.0,9.146550607102297e-05
3769,8F268682,20,2,2.0,1.524425101183716e-05
3770,8F268682,21,1,1.0,7.62212550591858e-06
3771,8F268682,22,8,8.0,6.097700404734864e-05
3772,8F268682,25,13,13.0,9.908763157694155e-05
3773,8F268682,26,8,8.0,6.097700404734864e-05
3774,8F268682,28,2,2.0,1.524425101183716e-05
3775,8F268682,29,13,13.0,9.908763157694155e-05
3776,8F268682,30,7,7.0,5.3354878541430066e-05
3777,8F268682,31,2,2.0,1.524425101183716e-05
3778,8F268682,32,3,3.0,2.2866376517755743e-05
3779,8F268682,33,8,8.0,6.097700404734864e-05
3780,8F268682,34,15,15.0,0.00011433188258877871
3781,8F268682,35,9,9.0,6.859912955326723e-05
3782,8F268682,36,20,20.0,0.00015244251011837162
3783,8F268682,37,422,422.0,0.003216536963497641
3784,8F268682,38,687,687.0,0.005236400222566065
3785,8F268682,39,832,832.0,0.006341608420924259
3786,8F268682,40,1674,1674.0,0.012759438096907704
3787,8F268682,41,5037,5037.0,0.03839264617331189
3788,8F268682,42,7739,7739.0,0.05898762929030389
3789,8F268682,43,4319,4319.0,0.03291996006006235
3790,8F268682,44,5481,5481.0,0.04177686989793974
3791,8F268682,45,7611,7611.0,0.05801199722554631
3792,8F268682,46,6994,6994.0,0.05330914578839455
3793,8F268682,47,7561,7561.0,0.05763089095025039
3794,8F268682,48,3518,3518.0,0.026814637529821567
3795,8F268682,49,3949,3949.0,0.030099773622872476
3796,8F268682,50,5222,5222.0,0.03980273939190683
3797,8F268682,51,4332,4332.0,0.03301904769163929
3798,8F268682,52,3882,3882.0,0.02958909121397593
3799,9437D635,1,9041,9041.0,0.022849041154052223
3800,9437D635,2,11843,11843.0,0.02993044955065153
3801,9437D635,3,10809,10809.0,0.027317253161613812
3802,9437D635,4,7251,7251.0,0.018325229223319618
3803,9437D635,5,9731,9731.0,0.024592856926234065
3804,9437D635,6,10584,10584.0,0.02674861758372843
3805,9437D635,7,10535,10535.0,0.026624781391211168
3806,9437D635,8,8550,8550.0,0.021608151959644564
3807,9437D635,9,10604,10604.0,0.026799162968429352
3808,9437D635,10,9326,9326.0,0.023569312886040375
3809,9437D635,11,7249,7249.0,0.018320174684849526
3810,9437D635,12,9275,9275.0,0.02344042215505302
3811,9437D635,13,11474,11474.0,0.0289978872029195
3812,9437D635,14,15525,15525.0,0.039235854874091446
3813,9437D635,15,11535,11535.0,0.029152050626257316
3814,9437D635,16,15035,15035.0,0.03799749294891883
3815,9437D635,17,18403,18403.0,0.04650933573255426
3816,9437D635,18,16490,16490.0,0.04167466968591098
3817,9437D635,19,14824,14824.0,0.037464239140324096
3818,9437D635,20,8967,8967.0,0.022662023230658808
3819,9437D635,21,7754,7754.0,0.01959644564854783
3820,9437D635,22,3413,3413.0,0.008625569899212503
3821,9437D635,23,866,866.0,0.002188615157549964
3822,9437D635,24,351,351.0,0.0008870715015011979
3823,9437D635,25,371,371.0,0.0009376168862021209
3824,9437D635,26,143,143.0,0.00036139950061159914
3825,9437D635,27,565,565.0,0.0014279071178010735
3826,9437D635,28,268,268.0,0.0006773081549923676
3827,9437D635,29,132,132.0,0.0003335995390260915
3828,9437D635,30,254,254.0,0.0006419263857017216
3829,9437D635,31,451,451.0,0.0011397984250058127
3830,9437D635,32,508,508.0,0.0012838527714034431
3831,9437D635,33,807,807.0,0.0020395062726822413
3832,9437D635,34,1070,1070.0,0.002704178081499378
3833,9437D635,35,3455,3455.0,0.008731715207084441
3834,9437D635,36,5293,5293.0,0.01337683606109926
3835,9437D635,37,6532,6532.0,0.016508122643321438
3836,9437D635,38,7394,7394.0,0.018686628723931217
3837,9437D635,39,12319,12319.0,0.031133429706533496
3838,9437D635,40,10662,10662.0,0.02694574458406203
3839,9437D635,41,11343,11343.0,0.028666814933128455
3840,9437D635,42,12840,12840.0,0.03245013697799254
3841,9437D635,43,10389,10389.0,0.02625580008289443
3842,9437D635,44,7459,7459.0,0.018850901224209217
3843,9437D635,45,8336,8336.0,0.02106731634334469
3844,9437D635,46,8887,8887.0,0.022459841691855116
3845,9437D635,47,7246,7246.0,0.018312592877144387
3846,9437D635,48,4873,4873.0,0.012315382982379879
3847,9437D635,49,8520,8520.0,0.02153233388259318
3848,9437D635,50,10500,10500.0,0.026536326967984553
3849,9437D635,51,8491,8491.0,0.02145904307477684
3850,9437D635,52,7141,7141.0,0.018047229607464542
3851,94A44032,1,413085,413085.0,0.20436104799319663
3852,94A44032,2,72883,72883.0,0.03605661367730165
3853,94A44032,3,37025,37025.0,0.01831697544560588
3854,94A44032,4,53406,53406.0,0.02642096936253957
3855,94A44032,5,34580,34580.0,0.017107387195382885
3856,94A44032,6,38465,38465.0,0.019029370979479546
3857,94A44032,7,31843,31843.0,0.015753340961902174
3858,94A44032,8,68358,68358.0,0.0338180096559278
3859,94A44032,9,24774,24774.0,0.01225617149735152
3860,94A44032,10,19169,19169.0,0.009483270825572427
3861,94A44032,11,19077,19077.0,0.009437756666463832
3862,94A44032,12,14885,14885.0,0.007363894112298272
3863,94A44032,13,14825,14825.0,0.007334210965053536
3864,94A44032,14,15689,15689.0,0.007761648285377736
3865,94A44032,15,13156,13156.0,0.0065085247525291275
3866,94A44032,16,14448,14448.0,0.007147701856532444
3867,94A44032,17,14578,14578.0,0.007212015342229373
3868,94A44032,18,13174,13174.0,0.006517429696702549
3869,94A44032,19,12236,12236.0,0.006053383161443175
3870,94A44032,20,9318,9318.0,0.004609792767107511
3871,94A44032,21,9636,9636.0,0.004767113447504612
3872,94A44032,22,11168,11168.0,0.005525023140486873
3873,94A44032,23,9257,9257.0,0.004579614900742029
3874,94A44032,24,9535,9535.0,0.004717146816309306
3875,94A44032,25,11819,11819.0,0.005847085288092259
3876,94A44032,26,8323,8323.0,0.004117547241965638
3877,94A44032,27,8369,8369.0,0.004140304321519936
3878,94A44032,28,8579,8579.0,0.004244195336876512
3879,94A44032,29,12053,12053.0,0.00596284956234673
3880,94A44032,30,12186,12186.0,0.006028647205405894
3881,94A44032,31,14564,14564.0,0.007205089274538935
3882,94A44032,32,14296,14296.0,0.007072504550179113
3883,94A44032,33,16654,16654.0,0.00823905223689724
3884,94A44032,34,20423,20423.0,0.010103648602987412
3885,94A44032,35,18271,18271.0,0.009039013055142877
3886,94A44032,36,32566,32566.0,0.016111022886201243
3887,94A44032,37,30787,30787.0,0.01523091757039482
3888,94A44032,38,28745,28745.0,0.014220701125832303
3889,94A44032,39,25652,25652.0,0.012690534885366159
3890,94A44032,40,30812,30812.0,0.015243285548413461
3891,94A44032,41,22344,22344.0,0.011054004033939711
3892,94A44032,42,29809,29809.0,0.014747082270305623
3893,94A44032,43,21505,21505.0,0.010638934691634152
3894,94A44032,44,37744,37744.0,0.018672678493421968
3895,94A44032,45,73339,73339.0,0.03628220559636164
3896,94A44032,46,55323,55323.0,0.02736934591700889
3897,94A44032,47,170128,170128.0,0.08416557457420762
3898,94A44032,48,51564,51564.0,0.025509696742126175
3899,94A44032,49,37113,37113.0,0.018360510728231492
3900,94A44032,50,74707,74707.0,0.03695898135354162
3901,94A44032,51,52066,52066.0,0.025758045740740466
3902,94A44032,52,127038,127038.0,0.06284812766127967
3903,95E28A57,1,2013,2013.0,0.029027094839146922
3904,95E28A57,2,1317,1317.0,0.018990901094464233
3905,95E28A57,3,731,731.0,0.010540887395636562
3906,95E28A57,4,2269,2269.0,0.03271856840040952
3907,95E28A57,5,491,491.0,0.007080130931952876
3908,95E28A57,6,1000,1000.0,0.014419818598682028
3909,95E28A57,7,922,922.0,0.01329507274798483
3910,95E28A57,8,3478,3478.0,0.05015212908621609
3911,95E28A57,9,446,446.0,0.006431239095012185
3912,95E28A57,10,1057,1057.0,0.015241748258806904
3913,95E28A57,11,355,355.0,0.00511903560253212
3914,95E28A57,12,954,954.0,0.013756506943142656
3915,95E28A57,13,1165,1165.0,0.016799088667464563
3916,95E28A57,14,865,865.0,0.012473143087859954
3917,95E28A57,15,622,622.0,0.008969127168380222
3918,95E28A57,16,3704,3704.0,0.053411008089518236
3919,95E28A57,17,5224,5224.0,0.07532913235951491
3920,95E28A57,18,3335,3335.0,0.048090095026604565
3921,95E28A57,19,292,292.0,0.0042105870308151525
3922,95E28A57,20,61,61.0,0.0008796089345196038
3923,95E28A57,21,67,67.0,0.0009661278461116959
3924,95E28A57,22,79,79.0,0.0011391656692958804
3925,95E28A57,23,120,120.0,0.0017303782318418433
3926,95E28A57,24,71,71.0,0.0010238071205064241
3927,95E28A57,25,10,10.0,0.0001441981859868203
3928,95E28A57,26,68,68.0,0.000980547664710378
3929,95E28A57,27,75,75.0,0.0010814863949011521
3930,95E28A57,28,245,245.0,0.003532855556677097
3931,95E28A57,29,1257,1257.0,0.01812571197854331
3932,95E28A57,30,2189,2189.0,0.03156498291251496
3933,95E28A57,31,2381,2381.0,0.03433358808346191
3934,95E28A57,32,2578,2578.0,0.03717429234740227
3935,95E28A57,33,2988,2988.0,0.043086417972861904
3936,95E28A57,34,3843,3843.0,0.05541536287473504
3937,95E28A57,35,3934,3934.0,0.0567275663672151
3938,95E28A57,36,4337,4337.0,0.06253875326248395
3939,95E28A57,37,1217,1217.0,0.01754891923459603
3940,95E28A57,38,1572,1572.0,0.02266795483712815
3941,95E28A57,39,1388,1388.0,0.020014708214970655
3942,95E28A57,40,806,806.0,0.011622373790537715
3943,95E28A57,41,1230,1230.0,0.017736376876378895
3944,95E28A57,42,677,677.0,0.009762217191307734
3945,95E28A57,43,853,853.0,0.01230010526467577
3946,95E28A57,44,1049,1049.0,0.015126389710017448
3947,95E28A57,45,850,850.0,0.012256845808879724
3948,95E28A57,46,890,890.0,0.012833638552827006
3949,95E28A57,47,468,468.0,0.006748475104183189
3950,95E28A57,48,1264,1264.0,0.018226650708734086
3951,95E28A57,49,539,539.0,0.007772282224689613
3952,95E28A57,50,1510,1510.0,0.021773926084009864
3953,95E28A57,51,168,168.0,0.0024225295245785807
3954,95E28A57,52,325,325.0,0.004686441044571659
3955,989B57D8,1,968,968.0,0.013478515135481355
3956,989B57D8,2,742,742.0,0.010331671725751205
3957,989B57D8,3,494,494.0,0.0068784984265782955
3958,989B57D8,4,1075,1075.0,0.01496839232504386
3959,989B57D8,5,473,473.0,0.0065860926230192985
3960,989B57D8,6,494,494.0,0.0068784984265782955
3961,989B57D8,7,484,484.0,0.006739257567740678
3962,989B57D8,8,1272,1272.0,0.017711437244144923
3963,989B57D8,9,692,692.0,0.009635467431563119
3964,989B57D8,10,683,683.0,0.009510150658609263
3965,989B57D8,11,1445,1445.0,0.0201203041020357
3966,989B57D8,12,1221,1221.0,0.017001308864073073
3967,989B57D8,13,1398,1398.0,0.0194658720654989
3968,989B57D8,14,1814,1814.0,0.02525829179314378
3969,989B57D8,15,2234,2234.0,0.031106407864323705
3970,989B57D8,16,2890,2890.0,0.0402406082040714
3971,989B57D8,17,2550,2550.0,0.035506419003592415
3972,989B57D8,18,2330,2330.0,0.032443120109164836
3973,989B57D8,19,2021,2021.0,0.02814057757108246
3974,989B57D8,20,1294,1294.0,0.01801776713358768
3975,989B57D8,21,1693,1693.0,0.02357347740120861
3976,989B57D8,22,2060,2060.0,0.028683616920549167
3977,989B57D8,23,1619,1619.0,0.022543095045810244
3978,989B57D8,24,1489,1489.0,0.020732963880921218
3979,989B57D8,25,1429,1429.0,0.019897518727895514
3980,989B57D8,26,1572,1572.0,0.021888663009273442
3981,989B57D8,27,1488,1488.0,0.020719039795037454
3982,989B57D8,28,1177,1177.0,0.016388649085187557
3983,989B57D8,29,1375,1375.0,0.01914561809017238
3984,989B57D8,30,1251,1251.0,0.017419031440585927
3985,989B57D8,31,1334,1334.0,0.018574730568938148
3986,989B57D8,32,1243,1243.0,0.017307638753515833
3987,989B57D8,33,1371,1371.0,0.019089921746637335
3988,989B57D8,34,1249,1249.0,0.017391183268818403
3989,989B57D8,35,1611,1611.0,0.02243170235874015
3990,989B57D8,36,1605,1605.0,0.022348157843437577
3991,989B57D8,37,1584,1584.0,0.02205575203987858
3992,989B57D8,38,2004,2004.0,0.027903868111058508
3993,989B57D8,39,1509,1509.0,0.021011445598596454
3994,989B57D8,40,1582,1582.0,0.02202790386811106
3995,989B57D8,41,1538,1538.0,0.021415244089225544
3996,989B57D8,42,1570,1570.0,0.021860814837505918
3997,989B57D8,43,1266,1266.0,0.01762789272884235
3998,989B57D8,44,940,940.0,0.013088640730736028
3999,989B57D8,45,1202,1202.0,0.0167367512322816
4000,989B57D8,46,1369,1369.0,0.01906207357486981
4001,989B57D8,47,1178,1178.0,0.01640257317107132
4002,989B57D8,48,576,576.0,0.008020273469046758
4003,989B57D8,49,639,639.0,0.008897490879723746
4004,989B57D8,50,2646,2646.0,0.03684313124843354
4005,989B57D8,51,647,647.0,0.00900888356679384
4006,989B57D8,52,1428,1428.0,0.01988359464201175
4007,9A8E55D0,1,6614,6614.0,0.052012393639609314
4008,9A8E55D0,2,3803,3803.0,0.029906733143549174
4009,9A8E55D0,3,2641,2641.0,0.020768783127034805
4010,9A8E55D0,4,4435,4435.0,0.03487677136251396
4011,9A8E55D0,5,2479,2479.0,0.019494817634198896
4012,9A8E55D0,6,2777,2777.0,0.021838285022255075
4013,9A8E55D0,7,2097,2097.0,0.016490775546153726
4014,9A8E55D0,8,2762,2762.0,0.0217203252543999
4015,9A8E55D0,9,1843,1843.0,0.014493323477139396
4016,9A8E55D0,10,1946,1946.0,0.015303313883078278
4017,9A8E55D0,11,2139,2139.0,0.01682106289614822
4018,9A8E55D0,12,1644,1644.0,0.012928390556927384
4019,9A8E55D0,13,1487,1487.0,0.011693744986709866
4020,9A8E55D0,14,1324,1324.0,0.010411915509350278
4021,9A8E55D0,15,1087,1087.0,0.008548151177238483
4022,9A8E55D0,16,992,992.0,0.0078010726474890294
4023,9A8E55D0,17,1084,1084.0,0.008524559223667448
4024,9A8E55D0,18,964,964.0,0.007580881080826033
4025,9A8E55D0,19,771,771.0,0.00606313206775609
4026,9A8E55D0,20,758,758.0,0.005960900268948271
4027,9A8E55D0,21,817,817.0,0.0064248753558452994
4028,9A8E55D0,22,1082,1082.0,0.00850883125462009
4029,9A8E55D0,23,771,771.0,0.00606313206775609
4030,9A8E55D0,24,722,722.0,0.005677796826095846
4031,9A8E55D0,25,939,939.0,0.0073842814677340714
4032,9A8E55D0,26,671,671.0,0.005276733615388245
4033,9A8E55D0,27,1337,1337.0,0.010514147308158098
4034,9A8E55D0,28,1065,1065.0,0.008375143517717558
4035,9A8E55D0,29,1353,1353.0,0.010639971060536954
4036,9A8E55D0,30,1237,1237.0,0.009727748855790253
4037,9A8E55D0,31,1835,1835.0,0.01443041160094997
4038,9A8E55D0,32,2143,2143.0,0.016852518834242936
4039,9A8E55D0,33,2083,2083.0,0.016380679762822228
4040,9A8E55D0,34,1841,1841.0,0.01447759550809204
4041,9A8E55D0,35,2995,2995.0,0.02355263364841698
4042,9A8E55D0,36,3143,3143.0,0.02471650335792139
4043,9A8E55D0,37,2745,2745.0,0.021586637517497367
4044,9A8E55D0,38,3576,3576.0,0.028121608656674162
4045,9A8E55D0,39,3478,3478.0,0.027350938173353673
4046,9A8E55D0,40,3436,3436.0,0.02702065082335918
4047,9A8E55D0,41,3377,3377.0,0.02655667573646215
4048,9A8E55D0,42,3525,3525.0,0.02772054544596656
4049,9A8E55D0,43,3032,3032.0,0.023843601075793083
4050,9A8E55D0,44,3797,3797.0,0.0298595492364071
4051,9A8E55D0,45,4096,4096.0,0.03221088060898696
4052,9A8E55D0,46,4685,4685.0,0.03684276749343357
4053,9A8E55D0,47,4459,4459.0,0.03506550699108224
4054,9A8E55D0,48,3124,3124.0,0.024567087651971502
4055,9A8E55D0,49,3515,3515.0,0.027641905600729776
4056,9A8E55D0,50,4895,4895.0,0.03849420424340605
4057,9A8E55D0,51,3657,3657.0,0.02875859140309212
4058,9A8E55D0,52,4084,4084.0,0.03211651279470282
4059,9C5ED06A,1,3811,3811.0,0.03231742478206302
4060,9C5ED06A,2,2863,2863.0,0.024278348767002477
4061,9C5ED06A,3,2719,2719.0,0.02305722329636037
4062,9C5ED06A,4,3320,3320.0,0.028153726128693057
4063,9C5ED06A,5,3116,3116.0,0.026423798378616737
4064,9C5ED06A,6,2037,2037.0,0.01727383738679149
4065,9C5ED06A,7,3086,3086.0,0.02616939723889963
4066,9C5ED06A,8,2900,2900.0,0.024592110172653572
4067,9C5ED06A,9,1711,1711.0,0.014509345001865608
4068,9C5ED06A,10,3181,3181.0,0.026975000848003798
4069,9C5ED06A,11,3015,3015.0,0.025567314541569148
4070,9C5ED06A,12,2728,2728.0,0.023133543638275498
4071,9C5ED06A,13,3104,3104.0,0.026322037922729895
4072,9C5ED06A,14,3001,3001.0,0.025448594009701165
4073,9C5ED06A,15,2561,2561.0,0.021717377293850277
4074,9C5ED06A,16,2298,2298.0,0.019487127302330313
4075,9C5ED06A,17,2525,2525.0,0.02141209592618975
4076,9C5ED06A,18,2334,2334.0,0.01979240866999084
4077,9C5ED06A,19,1785,1785.0,0.015136867813167802
4078,9C5ED06A,20,1622,1622.0,0.01375462162070486
4079,9C5ED06A,21,1388,1388.0,0.011770292730911434
4080,9C5ED06A,22,1405,1405.0,0.011914453376751127
4081,9C5ED06A,23,1216,1216.0,0.010311726196533361
4082,9C5ED06A,24,1120,1120.0,0.009497642549438622
4083,9C5ED06A,25,897,897.0,0.0076065940775414675
4084,9C5ED06A,26,935,935.0,0.007928835521183135
4085,9C5ED06A,27,1571,1571.0,0.01332213968318578
4086,9C5ED06A,28,994,994.0,0.008429157762626777
4087,9C5ED06A,29,1046,1046.0,0.008870119738136426
4088,9C5ED06A,30,1157,1157.0,0.009811403955089719
4089,9C5ED06A,31,1590,1590.0,0.013483260405006614
4090,9C5ED06A,32,1307,1307.0,0.011083409653675248
4091,9C5ED06A,33,1341,1341.0,0.011371730945354635
4092,9C5ED06A,34,1219,1219.0,0.010337166310505071
4093,9C5ED06A,35,1596,1596.0,0.013534140632950036
4094,9C5ED06A,36,2238,2238.0,0.018978325022896102
4095,9C5ED06A,37,2347,2347.0,0.019902649163868254
4096,9C5ED06A,38,2811,2811.0,0.023837386791492825
4097,9C5ED06A,39,2528,2528.0,0.02143753604016146
4098,9C5ED06A,40,2872,2872.0,0.024354669108917607
4099,9C5ED06A,41,2362,2362.0,0.020029849733726807
4100,9C5ED06A,42,2718,2718.0,0.023048743258369798
4101,9C5ED06A,43,2073,2073.0,0.01757911875445202
4102,9C5ED06A,44,2237,2237.0,0.01896984498490553
4103,9C5ED06A,45,2115,2115.0,0.017935280350055968
4104,9C5ED06A,46,2189,2189.0,0.018562803161358162
4105,9C5ED06A,47,2424,2424.0,0.02055561208914216
4106,9C5ED06A,48,2348,2348.0,0.019911129201858824
4107,9C5ED06A,49,2169,2169.0,0.01839320240154676
4108,9C5ED06A,50,4359,4359.0,0.03696448560089549
4109,9C5ED06A,51,3724,3724.0,0.03157966147688342
4110,9C5ED06A,52,3911,3911.0,0.033165428581120045
4111,A091D50A,1,2609,2609.0,0.0575442775535411
4112,A091D50A,2,1617,1617.0,0.035664659564613246
4113,A091D50A,3,1177,1177.0,0.02595999029533073
4114,A091D50A,4,1919,1919.0,0.04232559165398443
4115,A091D50A,5,1144,1144.0,0.025232140100134543
4116,A091D50A,6,1837,1837.0,0.0405169941992545
4117,A091D50A,7,1388,1388.0,0.03061382033128212
4118,A091D50A,8,1685,1685.0,0.037164472088047816
4119,A091D50A,9,905,905.0,0.01996074020159245
4120,A091D50A,10,1238,1238.0,0.027305410353117624
4121,A091D50A,11,1239,1239.0,0.02732746641963872
4122,A091D50A,12,777,777.0,0.01713756368689208
4123,A091D50A,13,817,817.0,0.018019806347735944
4124,A091D50A,14,732,732.0,0.01614504069344273
4125,A091D50A,15,565,565.0,0.012461677584419595
4126,A091D50A,16,709,709.0,0.01563775116345751
4127,A091D50A,17,487,487.0,0.010741304395774058
4128,A091D50A,18,354,354.0,0.007807847548468206
4129,A091D50A,19,259,259.0,0.0057125212289640265
4130,A091D50A,20,163,163.0,0.0035951388429387504
4131,A091D50A,21,259,259.0,0.0057125212289640265
4132,A091D50A,22,356,356.0,0.007851959681510399
4133,A091D50A,23,297,297.0,0.006550651756765698
4134,A091D50A,24,243,243.0,0.00535962416462648
4135,A091D50A,25,219,219.0,0.0048302785681201615
4136,A091D50A,26,112,112.0,0.0024702794503628223
4137,A091D50A,27,176,176.0,0.0038818677077130065
4138,A091D50A,28,151,151.0,0.003330466044685591
4139,A091D50A,29,225,225.0,0.004962614967246742
4140,A091D50A,30,182,182.0,0.004014204106839586
4141,A091D50A,31,263,263.0,0.005800745495048413
4142,A091D50A,32,206,206.0,0.004543549703345905
4143,A091D50A,33,224,224.0,0.0049405589007256445
4144,A091D50A,34,243,243.0,0.00535962416462648
4145,A091D50A,35,302,302.0,0.006660932089371182
4146,A091D50A,36,457,457.0,0.01007962240014116
4147,A091D50A,37,481,481.0,0.010608967996647478
4148,A091D50A,38,531,531.0,0.011711771322702309
4149,A091D50A,39,641,641.0,0.014137938640022938
4150,A091D50A,40,805,805.0,0.017755133549482785
4151,A091D50A,41,1048,1048.0,0.023114757714109264
4152,A091D50A,42,1226,1226.0,0.027040737554864466
4153,A091D50A,43,1190,1190.0,0.026246719160104987
4154,A091D50A,44,1359,1359.0,0.029974194402170317
4155,A091D50A,45,1599,1599.0,0.035267650367233505
4156,A091D50A,46,1809,1809.0,0.0398994243366638
4157,A091D50A,47,2302,2302.0,0.05077306513156444
4158,A091D50A,48,1269,1269.0,0.02798914841527162
4159,A091D50A,49,927,927.0,0.020445973665056575
4160,A091D50A,50,1577,1577.0,0.03478241690376938
4161,A091D50A,51,1461,1461.0,0.03222391318732217
4162,A091D50A,52,1578,1578.0,0.034804472970290476
4163,A47B0BD4,1,35114,35114.0,0.031304186580583274
4164,A47B0BD4,2,30579,30579.0,0.027261226902308366
4165,A47B0BD4,3,13177,13177.0,0.011747316357360192
4166,A47B0BD4,4,29893,29893.0,0.026649656816465677
4167,A47B0BD4,5,11958,11958.0,0.01066057592785256
4168,A47B0BD4,6,21914,21914.0,0.019536365686817277
4169,A47B0BD4,7,15931,15931.0,0.014202511716559552
4170,A47B0BD4,8,30590,30590.0,0.027271033419719835
4171,A47B0BD4,9,8476,8476.0,0.007556367416330347
4172,A47B0BD4,10,16565,16565.0,0.014767723720093466
4173,A47B0BD4,11,9515,9515.0,0.00848263756092299
4174,A47B0BD4,12,10030,10030.0,0.008941760876096435
4175,A47B0BD4,13,7730,7730.0,0.006891307235515997
4176,A47B0BD4,14,16757,16757.0,0.014938892024002788
4177,A47B0BD4,15,12057,12057.0,0.010748834584555805
4178,A47B0BD4,16,41050,41050.0,0.03659613997644653
4179,A47B0BD4,17,28793,28793.0,0.02566900507531851
4180,A47B0BD4,18,4472,4472.0,0.003986795078554662
4181,A47B0BD4,19,344,344.0,0.0003066765445042048
4182,A47B0BD4,20,8,8.0,7.1320126628884826e-06
4183,A47B0BD4,21,34,34.0,3.0311053817276053e-05
4184,A47B0BD4,22,11,11.0,9.806517411471663e-06
4185,A47B0BD4,23,19,19.0,1.6938530074360148e-05
4186,A47B0BD4,24,4,4.0,3.5660063314442413e-06
4187,A47B0BD4,25,16,16.0,1.4264025325776965e-05
4188,A47B0BD4,26,486,486.0,0.00043326976927047535
4189,A47B0BD4,27,2975,2975.0,0.0026522172090116545
4190,A47B0BD4,28,9871,9871.0,0.008800012124421526
4191,A47B0BD4,29,22587,22587.0,0.02013634625208277
4192,A47B0BD4,30,20558,20558.0,0.018327489540457678
4193,A47B0BD4,31,15614,15614.0,0.013919905714792596
4194,A47B0BD4,32,40408,40408.0,0.036023795960249724
4195,A47B0BD4,33,37675,37675.0,0.03358732213429045
4196,A47B0BD4,34,62236,62236.0,0.05548349251094095
4197,A47B0BD4,35,30610,30610.0,0.027288863451377057
4198,A47B0BD4,36,65207,65207.0,0.058132143713621166
4199,A47B0BD4,37,26187,26187.0,0.023345751950382587
4200,A47B0BD4,38,31915,31915.0,0.02845227301701074
4201,A47B0BD4,39,24851,24851.0,0.022154705835680213
4202,A47B0BD4,40,30032,30032.0,0.026773575536483366
4203,A47B0BD4,41,34907,34907.0,0.031119645752931035
4204,A47B0BD4,42,35624,35624.0,0.031758852387842415
4205,A47B0BD4,43,28433,28433.0,0.02534806450548853
4206,A47B0BD4,44,33265,33265.0,0.029655800153873174
4207,A47B0BD4,45,38185,38185.0,0.03404198794154959
4208,A47B0BD4,46,34793,34793.0,0.031018014572484872
4209,A47B0BD4,47,44087,44087.0,0.03930363028359557
4210,A47B0BD4,48,21952,21952.0,0.019570242746965998
4211,A47B0BD4,49,21548,21548.0,0.019210076107490127
4212,A47B0BD4,50,25144,25144.0,0.0224159157994585
4213,A47B0BD4,51,13549,13549.0,0.012078954946184507
4214,A47B0BD4,52,23967,23967.0,0.021366618436431034
4215,A5F09E05,1,6283,6283.0,0.024407582938388624
4216,A5F09E05,2,4320,4320.0,0.01678191282728615
4217,A5F09E05,3,3273,3273.0,0.012714629787895268
4218,A5F09E05,4,4722,4722.0,0.018343563048714165
4219,A5F09E05,5,3117,3117.0,0.012108616269132158
4220,A5F09E05,6,3044,3044.0,0.011825033019967368
4221,A5F09E05,7,2929,2929.0,0.011378292284981741
4222,A5F09E05,8,5515,5515.0,0.02142413176909331
4223,A5F09E05,9,3222,3222.0,0.01251650998368425
4224,A5F09E05,10,3666,3666.0,0.014241317690933106
4225,A5F09E05,11,5129,5129.0,0.019924636780358947
4226,A5F09E05,12,4516,4516.0,0.01754331442778339
4227,A5F09E05,13,5704,5704.0,0.02215834045528708
4228,A5F09E05,14,6204,6204.0,0.024100691476963716
4229,A5F09E05,15,5594,5594.0,0.021731023230518218
4230,A5F09E05,16,6447,6447.0,0.025044674073498564
4231,A5F09E05,17,7055,7055.0,0.027406572915857352
4232,A5F09E05,18,7183,7183.0,0.027903814777406572
4233,A5F09E05,19,5958,5958.0,0.02314505477429881
4234,A5F09E05,20,5409,5409.0,0.021012353352497862
4235,A5F09E05,21,6667,6667.0,0.025899308523036284
4236,A5F09E05,22,6955,6955.0,0.027018102711522027
4237,A5F09E05,23,5962,5962.0,0.023160593582472223
4238,A5F09E05,24,5800,5800.0,0.022531271851448993
4239,A5F09E05,25,5726,5726.0,0.02224380390024085
4240,A5F09E05,26,4572,4572.0,0.017760857742211172
4241,A5F09E05,27,4827,4827.0,0.01875145676326626
4242,A5F09E05,28,4530,4530.0,0.017597700256390333
4243,A5F09E05,29,3702,3702.0,0.014381166964493824
4244,A5F09E05,30,3358,3358.0,0.013044829461580297
4245,A5F09E05,31,3148,3148.0,0.01222904203247611
4246,A5F09E05,32,2956,2956.0,0.01148317924015228
4247,A5F09E05,33,2755,2755.0,0.010702354129438272
4248,A5F09E05,34,3542,3542.0,0.013759614637557298
4249,A5F09E05,35,4615,4615.0,0.017927899930075365
4250,A5F09E05,36,6360,6360.0,0.024706704995726827
4251,A5F09E05,37,6098,6098.0,0.02368891306036827
4252,A5F09E05,38,7530,7530.0,0.02925180638645016
